# Real gene-level constraint metrics from gnomAD.
#
# Source: gnomAD gene constraint metrics (gnomad.v4.1.constraint_metrics.tsv), downloaded from
#   https://storage.googleapis.com/gcp-public-data--gnomad/release/4.1/constraint/gnomad.v4.1.constraint_metrics.tsv
# Version: v4.1 (parsed from the source filename; the TSV body carries no version column)
# Retrieved: 2026-08-28
# Licence: public domain (CC0). gnomAD requests attribution/citation to the flagship publication wherever the data are used; no other restriction applies.
#   See https://gnomad.broadinstitute.org/policies
# Generator: tools/build_knowledge/build.py (uv run python -m tools.build_knowledge.build)
#
# One row per gene: gnomAD reports constraint per TRANSCRIPT, so for each gene the MANE Select transcript is preferred, then the canonical transcript, then the lexicographically smallest transcript ID (deterministic tie-break; mirrors mva.annotation.local_tables._consequence_sort_key). Only transcripts carrying an Ensembl gene ID (gene_id starting 'ENSG') are used, so ensembl_gene_id is always populated for an included gene; the gnomAD 'gene' value literally equal to 'NA' (its own missing-gene sentinel) is excluded entirely, not treated as a gene symbol.
#
# pli = lof.pLI, loeuf = lof.oe_ci.upper, mis_z = mis.z_score -- gnomAD's own high-confidence-pLoF-only ('lof.', not the merged 'lof_hc_lc.' set) and sample-size-calibrated ('z_score', not 'z_raw') columns: the same metrics gnomAD's browser shows on a gene's page. A gene with an insufficient expected-variant count for a metric ('NA' in the source) has an EMPTY cell here, NEVER 0 -- an empty LOEUF means unmeasured, not "extremely constrained" (GP-14).
# constraint_flags carries gnomAD's own QC flags for the selected transcript (e.g. no_exp_lof, outlier_mis), comma-separated; empty means no flag was set.
#
# KNOWN COVERAGE GAP in this download (found by inspecting the file, not assumed): it contains autosomal genes (chr1-chr22) ONLY. No chrX or chrY gene appears anywhere in the source (verified directly: e.g. DMD, AR, ATRX, ATP7A, BTK are entirely absent), and the mitochondrial genome has no nuclear-LOFTEE-style constraint model at all. A gene absent from this table may be real and clinically important -- absence here means "not covered by this gnomAD release/download," never "unconstrained."
#
# Accounting: 211523 transcript rows read, 802 with gnomAD's own 'NA' gene sentinel (excluded), 18203 distinct real gene symbols seen, 88 of those have no Ensembl-tagged transcript row at all and are excluded from this table: ADGRF2, ANP32C, BTNL10, C11orf40, C2orf83, C6orf201, C9orf163, C9orf47, CARD17, CENPBD1, CLECL1, CNPY3-GNMT, CRYZL2P-SEC16B, DNAJB3, EEF1AKNMT, ERV3-1-ZNF117, FAM207A, FOLH1B, GPR75-ASB3, KIAA0754, ... (68 more).
# 18115 genes included below.
gene_symbol	ensembl_gene_id	transcript_id	canonical	mane_select	pli	loeuf	mis_z	constraint_flags	source	version
SULT2B1	ENSG00000088002	ENST00000201586	true	true	0.0013174	0.852	-0.17497		gnomAD	v4.1
SULT4A1	ENSG00000130540	ENST00000330884	true	true	0.48396	0.643	1.1904		gnomAD	v4.1
SULT6B1	ENSG00000138068	ENST00000535679	true	true	4.4771e-12	1.558	-1.0806		gnomAD	v4.1
SUMF1	ENSG00000144455	ENST00000272902	true	true	1.2003e-16	1.254	-1.3757		gnomAD	v4.1
SUMF2	ENSG00000129103	ENST00000434526	true	true	8.6031e-14	1.224	-0.38951		gnomAD	v4.1
SUMO1	ENSG00000116030	ENST00000392246	true	true	0.63811	1.064	1.2868		gnomAD	v4.1
SUMO2	ENSG00000188612	ENST00000420826	true	true	0.98348	0.394	2.9538		gnomAD	v4.1
SUMO3	ENSG00000184900	ENST00000332859	true	true	0.92202	0.558	2.0512		gnomAD	v4.1
SUMO4	ENSG00000177688	ENST00000326669	true	true	0.084142	1.64	-0.24874		gnomAD	v4.1
SUN1	ENSG00000164828	ENST00000401592	true	true	1.432e-09	0.712	0.045491		gnomAD	v4.1
SUN2	ENSG00000100242	ENST00000689035	true	true	1.156e-11	0.756	1.6318		gnomAD	v4.1
SUN3	ENSG00000164744	ENST00000297325	true	true	8.1483e-07	1.194	0.41822		gnomAD	v4.1
SUN5	ENSG00000167098	ENST00000356173	true	true	1.2388e-14	1.146	0.6399		gnomAD	v4.1
SUOX	ENSG00000139531	ENST00000266971	true	true	3.7606e-12	1.128	1.2698		gnomAD	v4.1
SUPT16H	ENSG00000092201	ENST00000216297	true	true	1	0.245	7.0249		gnomAD	v4.1
SUPT20H	ENSG00000102710	ENST00000350612	true	true	3.4971e-11	0.789	1.3729		gnomAD	v4.1
SUPT3H	ENSG00000196284	ENST00000371459	true	true	4.1971e-06	1.342	0.027535		gnomAD	v4.1
SUPT4H1	ENSG00000213246	ENST00000225504	true	true	0.0037258	1.048	1.3356		gnomAD	v4.1
SUPT5H	ENSG00000196235	ENST00000432763	true	true	1	0.235	5.8136		gnomAD	v4.1
SUPT6H	ENSG00000109111	ENST00000314616	true	true	1	0.08	6.8217		gnomAD	v4.1
SUPT7L	ENSG00000119760	ENST00000337768	true	true	0.39318	0.618	1.8022		gnomAD	v4.1
SUPV3L1	ENSG00000156502	ENST00000359655	true	true	0.064492	0.587	2.5931		gnomAD	v4.1
SURF1	ENSG00000148290	ENST00000371974	true	true	4.5412e-18	1.559	-1.3117		gnomAD	v4.1
SURF2	ENSG00000148291	ENST00000371964	true	true	2.2591e-15	1.753	-1.8254		gnomAD	v4.1
SURF4	ENSG00000148248	ENST00000371989	true	true	0.99996	0.266	2.6636		gnomAD	v4.1
SURF6	ENSG00000148296	ENST00000372022	true	true	7.3517e-09	1.158	-1.7736		gnomAD	v4.1
SUSD1	ENSG00000106868	ENST00000374270	true	true	1.0367e-12	0.934	1.1384		gnomAD	v4.1
SUSD2	ENSG00000099994	ENST00000358321	true	true	6.7708e-29	1.138	0.59857		gnomAD	v4.1
SUSD3	ENSG00000157303	ENST00000375472	true	true	4.4973e-06	1.334	0.59162		gnomAD	v4.1
SUSD4	ENSG00000143502	ENST00000366878	true	true	8.6651e-12	1.036	1.0746		gnomAD	v4.1
SUSD5	ENSG00000173705	ENST00000309558	true	true	8.5472e-10	1.604	0.50121		gnomAD	v4.1
SUSD6	ENSG00000100647	ENST00000342745	true	true	0.0043693	0.814	1.1415		gnomAD	v4.1
SUV39H2	ENSG00000152455	ENST00000354919	true	true	0.99993	0.367	3.7707		gnomAD	v4.1
SUZ12	ENSG00000178691	ENST00000322652	true	true	1	0.344	4.0209		gnomAD	v4.1
SV2A	ENSG00000159164	ENST00000369146	true	true	0.9999	0.429	3.0316		gnomAD	v4.1
SV2B	ENSG00000185518	ENST00000394232	true	true	1.4273e-05	0.68	1.7201		gnomAD	v4.1
SV2C	ENSG00000122012	ENST00000502798	true	true	4.7088e-07	0.72	1.4513		gnomAD	v4.1
SVBP	ENSG00000177868	ENST00000372521	true	true	0.016886	1.865	0.52104		gnomAD	v4.1
SVEP1	ENSG00000165124	ENST00000374469	true	true	6.7303e-07	0.503	1.9982		gnomAD	v4.1
SVIL	ENSG00000197321	ENST00000355867	true	true	0.12248	0.485	2.6536		gnomAD	v4.1
SVIP	ENSG00000198168	ENST00000354193	true	true	0.0058185	1.889	-0.46276		gnomAD	v4.1
SVOP	ENSG00000166111	ENST00000610966	true	true	1	0.327	2.4273		gnomAD	v4.1
SVOPL	ENSG00000157703	ENST00000674285	true	true	1.2515e-13	1.175	-0.020049		gnomAD	v4.1
SWAP70	ENSG00000133789	ENST00000318950	true	true	0.11397	0.581	1.487		gnomAD	v4.1
SWI5	ENSG00000175854	ENST00000418976	true	false	0.0042643	1.114	0.33077		gnomAD	v4.1
SWSAP1	ENSG00000173928	ENST00000674460	true	true	0.026702	1.506	-0.27493		gnomAD	v4.1
SWT1	ENSG00000116668	ENST00000367500	true	true	0.99829	0.448	1.0318		gnomAD	v4.1
SYBU	ENSG00000147642	ENST00000276646	true	true	6.9109e-05	0.893	1.2637		gnomAD	v4.1
SYCE1	ENSG00000171772	ENST00000343131	true	true	2.727e-09	0.9	0.3946		gnomAD	v4.1
SYCE1L	ENSG00000205078	ENST00000378644	true	true	4.2609e-22	1.673	-3.0972	outlier_mis	gnomAD	v4.1
SYCE2	ENSG00000161860	ENST00000293695	true	true	0.99973	0.348	1.5596		gnomAD	v4.1
SYCE3	ENSG00000217442	ENST00000406915	true	true	0.67353	0.802	1.0573		gnomAD	v4.1
SYCN	ENSG00000179751	ENST00000318438	true	true	3.2453e-07	1.813	-0.97228		gnomAD	v4.1
SYCP1	ENSG00000198765	ENST00000369522	true	true	0.9998	0.405	0.089824		gnomAD	v4.1
SYCP2	ENSG00000196074	ENST00000357552	true	true	1	0.365	0.13157		gnomAD	v4.1
SYCP2L	ENSG00000153157	ENST00000283141	true	true	9.9003e-22	0.94	1.3936		gnomAD	v4.1
SYCP3	ENSG00000139351	ENST00000392924	true	true	2.2031e-06	1.063	0.83231		gnomAD	v4.1
SYDE1	ENSG00000105137	ENST00000342784	true	true	3.1545e-09	0.987	-1.0287		gnomAD	v4.1
SYDE2	ENSG00000097096	ENST00000341460	true	true	3.0897e-16	0.994	0.1102		gnomAD	v4.1
SYF2	ENSG00000117614	ENST00000236273	true	true	0.0004857	0.878	0.78195		gnomAD	v4.1
SYK	ENSG00000165025	ENST00000375754	true	true	1	0.302	3.9545		gnomAD	v4.1
SYMPK	ENSG00000125755	ENST00000245934	true	true	0.94686	0.486	2.741		gnomAD	v4.1
SYN2	ENSG00000157152	ENST00000621198	true	true	0.8993	0.539	0.61332		gnomAD	v4.1
SYN3	ENSG00000185666	ENST00000358763	true	true	5.3384e-05	0.723	1.3111		gnomAD	v4.1
SYNC	ENSG00000162520	ENST00000409190	true	true	1.2257e-10	1.012	0.21456		gnomAD	v4.1
SYNCRIP	ENSG00000135316	ENST00000369622	true	true	1	0.249	4.8524		gnomAD	v4.1
SYNDIG1	ENSG00000101463	ENST00000376862	true	true	0.11421	1.242	0.53537		gnomAD	v4.1
SYNDIG1L	ENSG00000183379	ENST00000331628	true	true	0.00068047	1.177	0.025905		gnomAD	v4.1
SYNE1	ENSG00000131018	ENST00000367255	true	true	2.1789e-73	0.564	3.3265		gnomAD	v4.1
SYNE2	ENSG00000054654	ENST00000555002	true	true	3.2265e-30	0.516	1.1927		gnomAD	v4.1
SYNE3	ENSG00000176438	ENST00000682763	true	true	3.2665e-32	1.131	0.81685		gnomAD	v4.1
SYNE4	ENSG00000181392	ENST00000324444	true	true	1.0452e-13	1.251	0.27031		gnomAD	v4.1
SYNGAP1	ENSG00000197283	ENST00000646630	true	true	1	0.127	7.6898		gnomAD	v4.1
SYNGR1	ENSG00000100321	ENST00000328933	true	true	0.0030998	0.901	0.13992		gnomAD	v4.1
SYNGR2	ENSG00000108639	ENST00000225777	true	true	0.00043046	1.071	0.65472		gnomAD	v4.1
SYNGR3	ENSG00000127561	ENST00000248121	true	true	0.0031652	1.277	-1.5342		gnomAD	v4.1
SYNGR4	ENSG00000105467	ENST00000344846	true	true	8.3166e-07	1.557	0.4358		gnomAD	v4.1
SYNJ1	ENSG00000159082	ENST00000674351	true	true	0.0018295	0.539	2.9259		gnomAD	v4.1
SYNJ2	ENSG00000078269	ENST00000355585	true	true	5.8264e-30	0.968	0.97993		gnomAD	v4.1
SYNJ2BP	ENSG00000213463	ENST00000256366	true	true	0.0074547	1.04	0.7392		gnomAD	v4.1
SYNJ2BP-COX16	ENSG00000258644	ENST00000621525	true	false	8.7275e-06	1.18	0.25365		gnomAD	v4.1
SYNM	ENSG00000182253	ENST00000336292	true	true	5.9013e-30	1.178	-1.0972		gnomAD	v4.1
SYNPO	ENSG00000171992	ENST00000307662	true	true	0.51057	0.579	0.62408		gnomAD	v4.1
SYNPO2	ENSG00000172403	ENST00000307142	true	true	2.2694e-10	0.764	0.43412		gnomAD	v4.1
SYNPO2L	ENSG00000166317	ENST00000394810	true	true	2.6974e-09	0.967	-0.03933		gnomAD	v4.1
SYNPR	ENSG00000163630	ENST00000478300	true	true	3.1179e-06	0.999	0.77468		gnomAD	v4.1
SYNRG	ENSG00000275066	ENST00000612223	true	true	1	0.38	2.7005		gnomAD	v4.1
SYPL1	ENSG00000008282	ENST00000455385	true	true	0.94285	0.544	0.77993		gnomAD	v4.1
SYPL2	ENSG00000143028	ENST00000369872	true	true	1.8519e-07	1.138	0.38207		gnomAD	v4.1
SYS1	ENSG00000204070	ENST00000243918	true	true	0.040411	0.975	0.99843		gnomAD	v4.1
SYS1-DBNDD2	ENSG00000254806	ENST00000458187	true	false			-0.010165	no_exp_lof	gnomAD	v4.1
SYT1	ENSG00000067715	ENST00000261205	true	true	0.99999	0.332	4.0092		gnomAD	v4.1
SYT10	ENSG00000110975	ENST00000228567	true	true	2.1026e-06	0.814	0.87125		gnomAD	v4.1
SYT11	ENSG00000132718	ENST00000368324	true	true	0.96553	0.52	2.5336		gnomAD	v4.1
SYT12	ENSG00000173227	ENST00000527043	true	true	1.5504e-06	0.908	0.82279		gnomAD	v4.1
SYT13	ENSG00000019505	ENST00000020926	true	true	0.00088822	0.777	0.78116		gnomAD	v4.1
SYT14	ENSG00000143469	ENST00000637265	true	false	0.24396	0.553	2.8227		gnomAD	v4.1
SYT15	ENSG00000204176	ENST00000374321	true	true	0.86677	0.623	3.1577		gnomAD	v4.1
SYT16	ENSG00000139973	ENST00000683842	true	true	3.9926e-10	0.886	0.34778		gnomAD	v4.1
SYT17	ENSG00000103528	ENST00000355377	true	true	0.016333	0.665	1.7525		gnomAD	v4.1
SYT2	ENSG00000143858	ENST00000367268	true	true	0.68874	0.585	2.565		gnomAD	v4.1
SYT3	ENSG00000213023	ENST00000600079	true	true	0.0026625	0.751	2.3188		gnomAD	v4.1
SYT4	ENSG00000132872	ENST00000255224	true	true	0.99993	0.319	0.51842		gnomAD	v4.1
SYT5	ENSG00000129990	ENST00000354308	true	true	3.0719e-10	1.168	-0.57558		gnomAD	v4.1
SYT6	ENSG00000134207	ENST00000610222	true	true	0.01308	0.722	1.2174		gnomAD	v4.1
SYT7	ENSG00000011347	ENST00000539008	true	true	0.36235	0.553	3.0267		gnomAD	v4.1
SYT8	ENSG00000149043	ENST00000341958	true	true	6.6028e-23	1.829	-1.6698		gnomAD	v4.1
SYT9	ENSG00000170743	ENST00000318881	true	true	0.02187	0.656	0.67499		gnomAD	v4.1
SYTL1	ENSG00000142765	ENST00000616558	true	true	1.4801e-15	1.047	-0.52271		gnomAD	v4.1
SYTL2	ENSG00000137501	ENST00000359152	true	true	7.5287e-40	0.945	-1.187		gnomAD	v4.1
SYTL3	ENSG00000164674	ENST00000611299	true	true	1.2834e-27	1.342	-0.75068		gnomAD	v4.1
SYVN1	ENSG00000162298	ENST00000377190	true	true	0.99978	0.425	2.4085		gnomAD	v4.1
SZRD1	ENSG00000055070	ENST00000401088	true	true	0.65821	0.728	0.86523		gnomAD	v4.1
SZT2	ENSG00000198198	ENST00000634258	true	true	4.7089e-26	0.582	4.0315		gnomAD	v4.1
TAAR1	ENSG00000146399	ENST00000275216	true	true	7.3726e-06	1.947	-0.31001		gnomAD	v4.1
TAAR2	ENSG00000146378	ENST00000367931	true	true	6.4515e-12	1.529	-0.75753		gnomAD	v4.1
TAAR5	ENSG00000135569	ENST00000258034	true	true	1.9547e-11	1.685	-1.2456		gnomAD	v4.1
TAAR6	ENSG00000146383	ENST00000275198	true	true	5.0117e-05	1.23	-1.0607		gnomAD	v4.1
TAAR8	ENSG00000146385	ENST00000275200	true	false			-0.51079	no_exp_lof	gnomAD	v4.1
TAAR9	ENSG00000237110	ENST00000434551	true	false	0.33753	1.843	-0.5117		gnomAD	v4.1
TAB1	ENSG00000100324	ENST00000216160	true	true	6.9196e-05	0.752	1.4901		gnomAD	v4.1
TAB2	ENSG00000055208	ENST00000637181	true	true	1	0.117	3.2248		gnomAD	v4.1
TAC1	ENSG00000006128	ENST00000319273	true	true	0.30564	0.814	0.601		gnomAD	v4.1
TAC3	ENSG00000166863	ENST00000458521	true	true	0.035006	0.927	0.78598		gnomAD	v4.1
TAC4	ENSG00000176358	ENST00000436235	true	true	2.566e-06	1.404	0.35048		gnomAD	v4.1
TACC1	ENSG00000147526	ENST00000317827	true	true	1.145e-07	0.758	0.75876		gnomAD	v4.1
TACC2	ENSG00000138162	ENST00000369005	true	true	5.6357e-22	0.662	2.318		gnomAD	v4.1
TACC3	ENSG00000013810	ENST00000313288	true	true	3.8119e-10	0.764	-0.24496		gnomAD	v4.1
TACO1	ENSG00000136463	ENST00000258975	true	true	0.0066187	0.848	0.69111		gnomAD	v4.1
TACR1	ENSG00000115353	ENST00000305249	true	true	4.0795e-06	0.918	1.1398		gnomAD	v4.1
TACR2	ENSG00000075073	ENST00000373306	true	true	5.2339e-08	1.126	0.79674		gnomAD	v4.1
TACR3	ENSG00000169836	ENST00000304883	true	true	2.8788e-12	1.21	0.99959		gnomAD	v4.1
TACSTD2	ENSG00000184292	ENST00000371225	true	true	3.6277e-06	1.868	-1.56		gnomAD	v4.1
TADA1	ENSG00000152382	ENST00000367874	true	true	0.00014709	0.809	1.3538		gnomAD	v4.1
TADA2A	ENSG00000276234	ENST00000615182	true	true	0.0013533	0.657	1.8628		gnomAD	v4.1
TADA2B	ENSG00000173011	ENST00000310074	true	true	0.045539	0.758	1.4694		gnomAD	v4.1
TADA3	ENSG00000171148	ENST00000301964	true	true	5.4824e-05	0.808	2.2129		gnomAD	v4.1
TAF10	ENSG00000166337	ENST00000299424	true	true	0.9911	0.4	-0.42563		gnomAD	v4.1
TAF11	ENSG00000064995	ENST00000361288	true	true	0.55152	0.656	1.7988		gnomAD	v4.1
TAF12	ENSG00000120656	ENST00000373824	true	true	0.9974	0.375	1.9138		gnomAD	v4.1
TAF13	ENSG00000197780	ENST00000338366	true	true	0.22464	1.03	1.0102		gnomAD	v4.1
TAF15	ENSG00000270647	ENST00000605844	true	true	0.99986	0.44	1.7934		gnomAD	v4.1
TAF1A	ENSG00000143498	ENST00000352967	true	true	6.732e-07	0.801	1.6161		gnomAD	v4.1
TAF1B	ENSG00000115750	ENST00000263663	true	true	1.7732e-06	0.73	0.92082		gnomAD	v4.1
TAF1C	ENSG00000103168	ENST00000566732	true	true	1.3055e-30	1.351	-3.4971	outlier_mis	gnomAD	v4.1
TAF1D	ENSG00000166012	ENST00000448108	true	true	3.5768e-06	1.194	0.7871		gnomAD	v4.1
TAF1L	ENSG00000122728	ENST00000242310	true	true	1	0.307	1.8717		gnomAD	v4.1
TAF2	ENSG00000064313	ENST00000378164	true	true	0.0073885	0.551	3.5235		gnomAD	v4.1
TAF3	ENSG00000165632	ENST00000344293	true	true	1	0.124	2.094		gnomAD	v4.1
TAF4	ENSG00000130699	ENST00000252996	true	true	1	0.205	0.80468		gnomAD	v4.1
TAF4B	ENSG00000141384	ENST00000269142	true	true	0.00057549	0.646	0.49922		gnomAD	v4.1
TAF5	ENSG00000148835	ENST00000369839	true	true	1	0.366	1.4748		gnomAD	v4.1
TAF5L	ENSG00000135801	ENST00000258281	true	false	1	0.22	2.8138		gnomAD	v4.1
TAF6	ENSG00000106290	ENST00000453269	true	true	2.3535e-10	0.827	1.8963		gnomAD	v4.1
TAF6L	ENSG00000162227	ENST00000294168	true	true	4.2495e-07	0.8	0.49736		gnomAD	v4.1
TAF7	ENSG00000178913	ENST00000313368	true	true	0.83209	0.588	2.1695		gnomAD	v4.1
TAF8	ENSG00000137413	ENST00000372977	true	true	3.7858e-16	1.66	-0.1324		gnomAD	v4.1
TAF9	ENSG00000273841	ENST00000217893	true	true	0.010439	1	0.90155		gnomAD	v4.1
TAFA1	ENSG00000183662	ENST00000478136	true	true	0.99018	0.431	0.89165		gnomAD	v4.1
TAFA2	ENSG00000198673	ENST00000416284	true	true	0.28924	0.823	1.6182		gnomAD	v4.1
TAFA3	ENSG00000184599	ENST00000361886	true	true	9.6442e-06	1.246	0.15929		gnomAD	v4.1
TAFA4	ENSG00000163377	ENST00000295569	true	true	8.9848e-07	1.334	-0.53546		gnomAD	v4.1
TAFA5	ENSG00000219438	ENST00000402357	true	true	0.48335	0.82	0.36197		gnomAD	v4.1
TAGAP	ENSG00000164691	ENST00000367066	true	true	0.01694	0.728	2.0272		gnomAD	v4.1
TAGLN	ENSG00000149591	ENST00000392951	true	true	0.00012627	1.062	0.51516		gnomAD	v4.1
TAGLN2	ENSG00000158710	ENST00000368097	true	true	0.0074837	0.84	1.3598		gnomAD	v4.1
TAGLN3	ENSG00000144834	ENST00000478951	true	true	0.089575	0.741	1.1936		gnomAD	v4.1
TAL1	ENSG00000162367	ENST00000294339	true	false	0.062027	0.991	-1.0407		gnomAD	v4.1
TAL2	ENSG00000186051	ENST00000334077	true	true	0.39806	1.378	0.61775		gnomAD	v4.1
TALDO1	ENSG00000177156	ENST00000319006	true	true	2.3753e-08	1.015	-0.86539		gnomAD	v4.1
TAMALIN	ENSG00000161835	ENST00000293662	true	true	0.78254	0.587	-1.6638		gnomAD	v4.1
TAMM41	ENSG00000144559	ENST00000455809	true	true	3.333e-09	1.08	0.10906		gnomAD	v4.1
TANC1	ENSG00000115183	ENST00000263635	true	true	6.4374e-10	0.648	3.1259		gnomAD	v4.1
TANC2	ENSG00000170921	ENST00000689528	true	false	1	0.17	3.7492		gnomAD	v4.1
TANGO2	ENSG00000183597	ENST00000327374	true	true	8.371e-05	0.914	0.59913		gnomAD	v4.1
TANGO6	ENSG00000103047	ENST00000261778	true	true	1.5835e-22	0.961	0.55198		gnomAD	v4.1
TANK	ENSG00000136560	ENST00000392749	true	true	0.997	0.442	1.5977		gnomAD	v4.1
TAOK1	ENSG00000160551	ENST00000261716	true	true	1	0.216	5.9261		gnomAD	v4.1
TAOK2	ENSG00000149930	ENST00000308893	true	true	0.99888	0.459	3.3735		gnomAD	v4.1
TAOK3	ENSG00000135090	ENST00000392533	true	true	1	0.339	3.6534		gnomAD	v4.1
TAP1	ENSG00000168394	ENST00000354258	true	true	1.4922e-13	0.876	2.6869		gnomAD	v4.1
TAP2	ENSG00000204267	ENST00000374897	true	true	2.2008e-11	0.842	1.7184		gnomAD	v4.1
TAPBP	ENSG00000231925	ENST00000434618	true	true	1.8386e-11	1.061	1.3653		gnomAD	v4.1
TAPBPL	ENSG00000139192	ENST00000266556	true	true	9.7313e-09	0.995	1.1268		gnomAD	v4.1
TAPT1	ENSG00000169762	ENST00000405303	true	true	0.13378	0.698	0.30244		gnomAD	v4.1
TARBP1	ENSG00000059588	ENST00000040877	true	true	1.5287e-28	0.95	-1.8289		gnomAD	v4.1
TARBP2	ENSG00000139546	ENST00000266987	true	true	1.6151e-05	0.909	1.8345		gnomAD	v4.1
TARDBP	ENSG00000120948	ENST00000240185	true	true	1	0.229	5.3187		gnomAD	v4.1
TARM1	ENSG00000248385	ENST00000432826	true	true	4.9509e-07	1.072	0.38101		gnomAD	v4.1
TARS1	ENSG00000113407	ENST00000265112	true	true	1.8636e-08	0.707	1.3494		gnomAD	v4.1
TARS2	ENSG00000143374	ENST00000369064	true	true	1.9711e-12	0.76	2.9103		gnomAD	v4.1
TARS3	ENSG00000185418	ENST00000335968	true	true	9.6349e-20	1.092	0.17014		gnomAD	v4.1
TAS1R1	ENSG00000173662	ENST00000333172	true	true	2.4749e-07	0.887	0.47211		gnomAD	v4.1
TAS1R2	ENSG00000179002	ENST00000375371	true	false	4.6979e-15	1.127	0.21979		gnomAD	v4.1
TAS1R3	ENSG00000169962	ENST00000339381	true	true	2.1202e-25	1.637	-3.1165	outlier_mis,outlier_syn	gnomAD	v4.1
TAS2R1	ENSG00000169777	ENST00000382492	true	true	0.34944	1.827	-0.024969		gnomAD	v4.1
TAS2R10	ENSG00000121318	ENST00000240619	true	false	0.29411	1.891	-0.051037		gnomAD	v4.1
TAS2R13	ENSG00000212128	ENST00000390677	true	true	0.23445	1.773	-0.2815		gnomAD	v4.1
TAS2R14	ENSG00000212127	ENST00000537503	true	false	0.30261	1.883	0.15362		gnomAD	v4.1
TAS2R16	ENSG00000128519	ENST00000249284	true	true	0.0059484	1.887	0.027811		gnomAD	v4.1
TAS2R19	ENSG00000212124	ENST00000390673	true	true			-0.046293	no_exp_lof	gnomAD	v4.1
TAS2R20	ENSG00000255837	ENST00000538986	true	true	0.11077	1.939	0.10191		gnomAD	v4.1
TAS2R3	ENSG00000127362	ENST00000247879	true	true	0.0065427	1.057	0.14881		gnomAD	v4.1
TAS2R30	ENSG00000256188	ENST00000539585	true	false	0.29563	1.889	-0.60281		gnomAD	v4.1
TAS2R31	ENSG00000256436	ENST00000390675	true	true	0.32418	1.86	-0.64947		gnomAD	v4.1
TAS2R38	ENSG00000257138	ENST00000547270	true	true	0.0013993	1.175	1.0123		gnomAD	v4.1
TAS2R39	ENSG00000236398	ENST00000446620	true	true	1.424e-08	1.504	1.0213		gnomAD	v4.1
TAS2R4	ENSG00000127364	ENST00000247881	true	true	2.965e-07	1.703	1.1399		gnomAD	v4.1
TAS2R40	ENSG00000221937	ENST00000408947	true	true	8.8592e-05	1.252	1.0401		gnomAD	v4.1
TAS2R41	ENSG00000221855	ENST00000408916	true	true	4.4508e-14	1.685	1.0852		gnomAD	v4.1
TAS2R42	ENSG00000186136	ENST00000334266	true	true	0.10802	1.941	0.37034		gnomAD	v4.1
TAS2R43	ENSG00000255374	ENST00000531678	true	true	0.30859	1.877	-1.3432		gnomAD	v4.1
TAS2R46	ENSG00000226761	ENST00000533467	true	true	0.34057	1.839	-0.27534		gnomAD	v4.1
TAS2R5	ENSG00000127366	ENST00000247883	true	true	3.215e-05	1.124	0.6571		gnomAD	v4.1
TAS2R50	ENSG00000212126	ENST00000506868	true	true			-0.35397	no_exp_lof	gnomAD	v4.1
TAS2R60	ENSG00000185899	ENST00000332690	true	true	4.8856e-05	1.152	0.69395		gnomAD	v4.1
TAS2R7	ENSG00000121377	ENST00000240687	true	true			-0.34702	no_exp_lof	gnomAD	v4.1
TAS2R8	ENSG00000121314	ENST00000240615	true	true			-0.45588	no_exp_lof	gnomAD	v4.1
TAS2R9	ENSG00000121381	ENST00000240691	true	true	0.29366	1.891	-0.40118		gnomAD	v4.1
TASOR	ENSG00000163946	ENST00000683822	true	true	1	0.378	1.4137		gnomAD	v4.1
TASOR2	ENSG00000108021	ENST00000328090	true	false	0.9954	0.463	1.2052		gnomAD	v4.1
TASP1	ENSG00000089123	ENST00000337743	true	true	0.96491	0.518	1.838		gnomAD	v4.1
TAT	ENSG00000198650	ENST00000355962	true	true	9.3349e-08	0.844	1.0469		gnomAD	v4.1
TATDN1	ENSG00000147687	ENST00000276692	true	true	3.9244e-07	1.258	0.22016		gnomAD	v4.1
TATDN2	ENSG00000157014	ENST00000448281	true	true	5.2669e-11	0.91	-0.10553		gnomAD	v4.1
TATDN3	ENSG00000203705	ENST00000366974	true	true	1.5295e-05	1.128	0.083705		gnomAD	v4.1
TAX1BP1	ENSG00000106052	ENST00000396319	true	true	1.3766e-11	0.786	0.89166		gnomAD	v4.1
TAX1BP3	ENSG00000213977	ENST00000225525	true	true	5.7897e-05	1.433	0.63928		gnomAD	v4.1
TBATA	ENSG00000166220	ENST00000456372	true	true	5.7834e-16	1.457	0.18445		gnomAD	v4.1
TBC1D1	ENSG00000065882	ENST00000261439	true	true	3.9393e-20	0.859	1.2401		gnomAD	v4.1
TBC1D10A	ENSG00000099992	ENST00000215790	true	true	0.0013848	0.682	0.99167		gnomAD	v4.1
TBC1D10B	ENSG00000169221	ENST00000409939	true	true	0.84432	0.527	-0.2604		gnomAD	v4.1
TBC1D10C	ENSG00000175463	ENST00000542590	true	true	2.7405e-18	1.328	0.2369		gnomAD	v4.1
TBC1D12	ENSG00000108239	ENST00000225235	true	true	1.9743e-08	0.875	-1.6832		gnomAD	v4.1
TBC1D13	ENSG00000107021	ENST00000372648	true	true	1.577e-10	0.954	2.234		gnomAD	v4.1
TBC1D14	ENSG00000132405	ENST00000409757	true	true	0.99982	0.432	1.9089		gnomAD	v4.1
TBC1D15	ENSG00000121749	ENST00000485960	true	true	0.089338	0.633	0.88766		gnomAD	v4.1
